id,locus_1,locus_2,locus_3,locus_4,locus_5,locus_6,locus_7,locus_8,locus_9,locus_10,locus_11,locus_12,locus_13,locus_14,locus_15
sample_1957,127,242,101,366,428,110,210,164,106,82,127,242,213,270,122
sample_1958,123,236,113,370,428,101,210,172,109,86,121,239,213,264,124
sample_1959,123,236,105,362,422,101,215,172,112,86,123,236,205,264,122
sample_1960,125,239,113,366,422,107,210,172,97,86,123,239,209,264,124
sample_1961,125,239,105,370,428,104,215,172,103,80,125,233,213,264,124
sample_1962,127,239,113,372,424,101,215,168,100,80,127,242,213,261,124
sample_1963,119,236,105,364,426,107,215,172,97,82,125,236,205,262,122
sample_1964,125,245,105,368,422,101,210,168,100,78,125,239,205,262,124
sample_1965,125,236,109,372,426,101,210,168,97,78,129,233,213,262,124
sample_1966,119,233,105,362,422,104,215,172,112,86,121,236,213,262,122
sample_1967,125,233,109,372,422,101,215,168,106,80,127,239,205,262,124
sample_1968,127,242,101,364,426,107,215,159,97,82,127,236,213,266,124
sample_1969,129,236,101,368,426,104,210,164,109,80,129,242,213,262,124
sample_1970,121,239,113,372,422,101,215,176,103,78,129,239,209,261,124
sample_1971,123,239,105,370,426,107,215,164,106,86,123,233,205,262,124
sample_1972,125,236,105,372,424,101,215,164,103,80,127,236,205,261,124
sample_1973,123,239,109,370,422,101,210,164,103,78,127,242,209,261,122
sample_1974,125,239,109,372,428,101,215,172,103,78,127,239,209,262,124
sample_1975,125,239,105,372,426,101,215,168,100,78,123,239,209,261,124
sample_1976,129,239,113,372,424,101,215,164,103,78,123,239,213,264,122
sample_1977,125,239,105,372,428,101,215,172,103,82,125,239,205,262,124
sample_1978,121,239,105,368,428,101,215,164,106,82,125,239,209,262,124
sample_1979,119,239,105,362,422,107,210,172,106,86,123,239,205,268,122
sample_1980,127,239,109,372,426,101,215,164,100,78,127,245,205,264,124
sample_1981,119,236,109,364,424,104,210,172,106,86,123,239,213,264,124
sample_1982,127,245,113,372,428,104,210,172,97,78,123,239,209,264,122
sample_1983,127,239,113,372,428,104,215,168,97,78,125,236,213,261,124
sample_1984,127,239,113,372,428,101,215,164,100,78,127,233,209,262,122
sample_1985,123,239,109,372,428,101,215,176,97,80,125,233,213,264,124
sample_1986,119,239,105,366,422,110,210,176,103,86,119,239,213,266,124
sample_1987,123,236,105,364,422,107,210,172,97,86,121,236,213,264,122
sample_1988,123,239,105,372,424,101,215,168,100,78,123,236,209,261,124
sample_1989,121,236,109,368,428,107,210,172,106,86,123,239,205,268,124
sample_1990,129,239,105,370,424,107,215,168,97,80,125,239,205,262,124
sample_1991,121,233,105,362,428,104,215,172,109,86,121,233,209,266,122
sample_1992,125,239,105,370,428,101,210,172,100,82,123,239,209,261,124
sample_1993,127,236,105,364,428,98,215,164,109,86,123,236,213,264,122
sample_1994,129,239,109,370,428,104,215,172,106,82,129,245,209,264,124
sample_1995,127,242,113,372,424,101,210,159,100,78,129,236,205,264,124
sample_1996,127,239,113,368,428,104,215,168,100,80,125,239,209,264,124
sample_1997,125,239,105,370,424,104,215,168,103,78,125,239,205,262,124
sample_1998,123,233,109,368,428,107,215,159,109,80,121,236,205,264,124
sample_1999,119,239,105,370,422,104,210,172,103,82,123,236,205,270,122
sample_2000,125,233,109,362,428,110,210,164,106,86,121,236,209,270,124
sample_2001,119,236,105,362,426,104,215,172,106,82,125,236,205,270,124
sample_2002,123,236,105,366,426,104,210,168,112,86,121,233,213,264,122
sample_2003,127,245,105,364,428,104,210,164,109,80,129,242,205,268,124
sample_2004,125,239,105,368,424,101,215,168,100,80,129,239,209,262,124
sample_2005,121,236,105,368,426,98,210,159,106,84,119,239,209,266,124
sample_2006,121,239,113,372,428,104,210,164,100,80,127,239,213,261,124
sample_2007,119,239,105,364,426,101,215,172,103,82,121,242,209,262,124
sample_2008,119,236,113,368,422,98,210,172,97,86,125,242,213,270,124
sample_2009,119,239,105,361,426,104,210,164,109,82,121,236,205,264,124
sample_2010,121,233,109,364,428,104,215,159,109,82,125,233,209,270,122
sample_2011,125,236,105,368,428,107,210,164,106,82,125,242,205,264,122
sample_2012,119,242,109,364,426,104,210,172,103,84,119,233,213,266,122
sample_2013,127,245,109,370,428,104,215,172,103,82,127,239,209,262,124
sample_2014,121,239,109,370,426,98,210,176,109,86,123,236,213,264,122
sample_2015,127,239,105,370,428,98,215,168,97,78,129,239,209,261,122
sample_2016,119,242,105,362,424,107,210,172,100,84,121,242,205,262,122
sample_2017,123,242,105,361,426,110,215,168,106,86,119,239,209,264,124
sample_2018,119,242,105,366,422,101,215,168,100,86,123,236,213,266,124
sample_2019,123,239,105,370,426,107,210,172,97,86,123,239,209,264,124
sample_2020,125,239,105,372,426,98,210,168,100,78,129,245,209,261,124
sample_2021,127,233,101,362,426,104,215,159,97,82,125,242,213,264,122
sample_2022,125,239,109,370,422,98,210,172,100,78,129,239,209,264,124
sample_2023,121,239,105,368,424,101,215,172,103,78,127,239,205,262,124
sample_2024,119,239,109,368,428,104,210,172,100,84,123,239,213,266,122
sample_2025,127,239,109,370,428,101,215,172,106,80,129,239,209,262,124
sample_2026,127,242,109,370,424,104,215,168,106,80,125,239,213,261,124
sample_2027,125,239,109,370,428,104,215,164,106,78,127,233,205,261,124
sample_2028,125,239,109,370,426,101,215,168,100,80,127,242,205,264,124
sample_2029,119,242,105,361,426,107,210,172,109,86,125,233,205,270,122
sample_2030,123,245,109,368,424,98,215,172,106,78,127,239,209,261,124
sample_2031,119,236,105,366,428,107,215,172,97,82,125,236,205,264,124
sample_2032,121,236,109,362,428,101,210,172,106,80,125,242,205,262,124
sample_2033,119,233,101,368,426,101,210,172,109,80,129,239,209,266,122
sample_2034,129,239,109,370,426,101,215,164,100,82,127,239,205,261,124
sample_2035,125,239,105,372,428,101,215,159,106,78,127,239,205,262,122
sample_2036,119,236,113,364,426,107,215,164,106,82,125,236,205,266,124
sample_2037,121,236,113,368,422,98,215,172,100,84,129,236,213,268,124
sample_2038,125,239,113,368,428,107,215,168,97,80,127,239,209,261,122
sample_2039,121,239,109,364,428,104,210,172,106,86,121,239,205,264,124
sample_2040,125,239,105,372,422,101,215,164,100,82,127,242,205,262,124
sample_2041,119,239,105,362,422,98,215,164,103,86,125,233,213,266,122
sample_2042,125,245,105,364,428,101,210,164,109,82,127,239,213,272,124
sample_2043,129,245,105,364,426,104,210,164,97,84,125,236,209,262,122
sample_2044,125,239,105,372,426,107,215,168,103,80,127,239,205,266,122
sample_2045,121,239,113,366,428,98,210,168,106,84,127,233,205,262,122
sample_2046,121,236,105,364,426,107,210,172,106,86,119,236,205,264,124
sample_2047,123,233,109,361,422,107,215,172,106,82,129,233,209,266,124
sample_2048,119,242,105,364,428,104,210,172,97,86,123,236,205,264,124
sample_2049,129,239,113,372,428,98,215,172,100,80,125,239,213,262,122
sample_2050,123,245,109,372,426,104,210,168,106,78,123,236,213,261,122
sample_2051,129,245,105,372,428,101,210,164,109,82,129,245,213,272,122
sample_2052,119,236,105,364,426,107,210,176,112,86,121,239,205,264,124
sample_2053,129,245,109,370,426,104,215,172,106,80,129,239,213,261,124
sample_2054,119,233,105,362,428,101,215,172,106,86,123,239,205,266,124
sample_2055,129,239,109,372,422,101,215,172,103,80,129,245,205,264,122
sample_2056,119,233,105,368,424,107,215,172,106,82,125,239,201,264,122
sample_2057,119,239,113,361,428,101,210,172,97,84,125,233,209,264,124
sample_2058,129,245,109,370,426,104,215,168,100,82,125,239,213,262,124
sample_2059,125,242,105,372,428,107,210,164,103,82,125,245,213,266,124
sample_2060,125,233,105,372,428,104,215,164,100,82,127,242,213,270,122
sample_2061,119,236,109,368,424,104,215,164,106,86,123,236,209,266,122
sample_2062,129,239,105,366,428,110,210,168,106,86,123,242,205,270,124
sample_2063,129,239,113,372,426,107,215,168,100,82,123,245,205,262,124
sample_2064,127,239,109,372,424,101,215,168,97,82,127,233,209,261,122
sample_2065,121,239,105,364,428,107,210,172,100,84,121,239,205,262,122
sample_2066,119,233,105,364,428,107,215,172,106,86,121,236,205,264,124
sample_2067,119,236,105,364,426,101,215,159,106,82,125,236,205,266,124
sample_2068,121,239,105,372,428,104,215,172,100,82,125,239,205,262,124
sample_2069,121,236,105,366,424,104,210,159,109,86,125,239,205,264,124
sample_2070,127,245,105,362,428,98,210,164,109,82,125,242,209,272,122
sample_2071,121,233,109,370,422,101,215,164,97,78,129,239,209,264,124
sample_2072,125,236,113,364,426,104,215,176,106,86,125,236,205,262,124
sample_2073,119,236,113,370,428,110,210,172,106,86,123,236,209,262,124
sample_2074,125,239,109,370,424,107,215,164,103,82,129,242,205,264,124
sample_2075,123,242,105,368,422,98,210,164,109,86,121,236,205,262,124
sample_2076,121,242,105,364,426,98,215,159,106,80,125,239,213,266,122
sample_2077,123,239,113,370,428,104,215,164,97,78,125,239,209,264,124
sample_2078,129,239,109,372,422,101,215,172,97,82,127,239,205,261,124
sample_2079,119,236,113,368,426,107,210,159,109,84,123,242,209,264,124
sample_2080,119,236,101,364,424,101,210,164,112,82,123,233,213,268,124
sample_2081,119,239,105,366,422,104,210,172,112,82,123,236,205,264,122
sample_2082,123,236,113,362,428,98,215,172,106,86,123,233,205,264,122
sample_2083,129,236,109,362,422,110,210,172,106,86,123,239,213,262,122
sample_2084,125,239,109,370,424,98,215,164,103,80,129,239,209,261,122
sample_2085,119,236,105,368,422,107,210,172,97,86,123,239,205,264,124
sample_2086,125,236,109,372,428,101,215,172,100,78,127,239,213,261,124
sample_2087,125,236,105,364,428,98,210,164,100,86,127,236,213,266,122
sample_2088,119,233,109,364,422,104,215,164,112,84,125,236,201,264,124
sample_2089,129,239,109,370,424,101,215,168,97,78,129,236,209,262,124
sample_2090,121,236,105,362,428,104,215,172,106,86,123,236,205,264,124
sample_2091,129,239,109,372,424,101,215,168,106,78,129,239,205,261,124
sample_2092,125,239,113,370,428,101,215,172,103,78,127,236,205,261,124
sample_2093,121,239,105,364,428,101,210,172,109,86,127,242,205,262,124
sample_2094,119,236,105,364,422,107,210,172,106,80,123,233,205,264,124
sample_2095,119,233,113,364,428,101,210,172,106,84,121,239,205,264,124
sample_2096,127,245,105,364,428,101,210,168,97,80,129,242,213,272,124
sample_2097,119,236,113,366,428,104,215,172,106,86,127,233,205,264,122
sample_2098,125,239,113,372,428,101,215,164,100,82,129,239,205,261,124
sample_2099,125,239,109,372,426,101,215,168,106,78,125,239,209,261,124
sample_2100,123,236,101,364,424,104,215,172,97,86,125,236,205,264,122
sample_2101,127,239,109,372,426,104,215,172,103,78,125,239,209,261,124
sample_2102,125,245,113,368,424,101,215,159,106,80,125,239,209,261,122
sample_2103,125,236,113,372,424,101,210,168,97,78,127,239,209,261,122
sample_2104,125,245,105,364,426,110,210,172,106,84,127,236,213,270,122
sample_2105,119,236,105,364,426,107,210,168,109,84,121,233,201,264,122
sample_2106,127,239,105,372,426,98,210,168,100,82,125,239,205,264,124
sample_2107,127,239,113,372,424,104,215,176,100,80,125,239,205,264,124
sample_2108,121,236,105,361,428,107,210,172,106,86,121,242,205,262,122
sample_2109,127,236,109,372,422,104,215,172,103,78,125,239,205,261,122
sample_2110,127,242,109,364,428,107,210,164,106,82,129,242,213,264,122
sample_2111,127,239,109,370,428,107,215,172,97,78,127,239,213,261,124
sample_2112,129,239,109,372,422,104,215,168,106,78,127,239,205,262,124
sample_2113,125,239,105,372,424,104,215,168,100,78,125,239,205,262,124
sample_2114,125,245,105,372,424,107,215,172,100,78,129,239,213,264,122
sample_2115,121,239,113,370,428,104,210,172,106,86,123,239,201,270,124
sample_2116,129,239,109,368,424,101,215,176,103,80,125,239,209,261,122
sample_2117,119,239,109,370,426,104,210,164,106,86,129,242,213,264,124
sample_2118,121,239,113,364,426,104,215,172,106,84,127,236,213,266,124
sample_2119,121,239,105,370,428,101,215,172,97,78,127,239,213,262,124
sample_2120,125,239,109,370,422,101,215,168,97,78,127,239,213,264,124
sample_2121,119,236,105,366,426,110,210,159,112,86,121,236,205,264,124
sample_2122,127,242,109,364,428,101,210,164,109,82,127,242,213,272,122
sample_2123,129,239,105,370,424,104,215,168,100,78,125,239,209,261,124
sample_2124,121,242,105,364,424,98,215,172,109,86,127,242,205,264,124
sample_2125,127,239,105,370,426,101,210,168,106,78,125,239,205,264,122
sample_2126,125,239,113,372,426,101,215,168,103,80,123,239,205,262,124
sample_2127,123,233,105,364,422,107,210,172,106,86,125,242,213,266,124
sample_2128,121,239,105,370,424,101,215,164,97,78,127,239,209,262,124
sample_2129,123,236,105,364,428,107,215,172,100,84,125,239,209,266,122
sample_2130,123,239,113,372,426,101,215,172,100,82,127,239,209,262,124
sample_2131,129,239,109,372,424,104,215,172,100,78,127,239,209,261,124
sample_2132,129,242,109,362,428,101,210,164,109,82,129,242,213,272,122
sample_2133,119,239,101,364,428,107,215,172,97,86,129,242,205,264,124
sample_2134,127,236,113,370,422,98,215,176,97,80,125,233,209,264,124
sample_2135,125,239,109,370,428,107,215,168,100,78,125,239,209,261,124
sample_2136,125,239,113,370,424,107,215,164,106,80,125,239,209,262,124
sample_2137,127,239,109,362,426,107,210,164,109,82,127,236,213,272,122
sample_2138,119,242,105,366,424,101,210,172,106,84,123,239,205,268,124
sample_2139,121,239,105,372,426,107,215,172,100,80,129,239,205,261,124
sample_2140,119,233,105,362,428,104,210,172,106,86,121,239,213,270,122
sample_2141,121,242,113,361,422,107,210,172,103,80,123,233,205,262,124
sample_2142,129,239,113,370,426,104,215,168,100,78,127,239,209,261,124
sample_2143,121,233,105,364,428,104,210,172,106,82,123,233,205,266,124
sample_2144,119,236,109,364,422,107,215,176,106,84,123,236,201,264,122
sample_2145,125,239,105,368,426,101,215,159,106,82,129,239,205,262,124
sample_2146,125,239,105,372,428,101,215,164,100,78,125,239,209,261,124
sample_2147,125,239,109,370,428,98,215,168,106,78,125,242,209,261,122
sample_2148,127,233,105,370,426,101,215,176,103,80,125,245,209,262,124
sample_2149,119,236,109,364,424,104,210,172,100,84,125,233,209,264,122
sample_2150,125,242,101,364,426,110,210,159,97,82,125,245,213,272,122
sample_2151,121,242,113,364,428,107,215,159,100,82,123,239,201,264,124
sample_2152,125,239,109,372,424,101,215,168,97,80,125,239,209,261,122
sample_2153,121,242,113,368,422,107,210,176,106,80,125,239,209,264,124
sample_2154,125,239,109,372,428,101,215,168,100,82,125,239,209,261,124
sample_2155,127,239,113,372,428,101,215,168,103,82,129,239,209,264,124
sample_2156,129,239,105,364,422,104,215,164,97,86,121,233,205,266,124
sample_2157,129,239,109,370,426,98,215,176,106,78,129,239,205,262,122
sample_2158,119,239,105,361,426,107,215,172,109,86,129,236,205,266,124
sample_2159,125,239,101,364,426,104,210,172,106,82,127,242,209,272,124
sample_2160,125,239,109,370,428,101,210,168,100,80,127,245,209,261,124
sample_2161,129,239,101,364,426,110,210,172,103,84,123,239,205,266,124
sample_2162,123,239,105,368,426,104,215,168,100,80,125,239,213,261,124
sample_2163,125,239,105,370,426,107,215,168,100,80,125,239,205,264,124
sample_2164,125,239,113,372,426,101,215,159,100,80,127,239,205,262,124
sample_2165,125,239,113,370,422,101,215,172,100,82,129,239,209,262,124
sample_2166,123,236,105,362,426,107,210,159,103,86,129,242,205,264,124
sample_2167,127,245,105,364,428,110,210,164,112,84,127,245,213,268,122
sample_2168,125,236,105,364,426,107,210,159,109,84,123,239,201,262,124
sample_2169,121,239,113,361,428,107,215,176,109,84,125,239,201,266,122
sample_2170,125,239,109,372,422,104,215,164,100,82,125,233,209,262,124
sample_2171,119,236,113,364,424,107,215,168,109,80,125,239,205,262,124
sample_2172,125,239,105,362,424,107,210,172,97,84,121,242,209,264,124
sample_2173,125,239,113,372,424,101,215,164,97,82,127,239,209,261,124
sample_2174,125,245,105,368,428,98,215,172,97,78,125,239,205,261,124
sample_2175,125,236,105,364,428,104,210,168,109,82,129,245,213,272,122
sample_2176,125,239,105,370,428,101,215,168,97,82,129,239,209,264,124
sample_2177,127,233,105,372,428,101,215,168,97,80,125,239,213,262,124
sample_2178,119,236,113,362,428,104,215,168,106,84,121,239,205,264,124
sample_2179,121,236,105,361,428,104,210,159,109,80,129,236,201,264,124
sample_2180,127,233,101,364,428,107,210,164,100,82,125,236,213,266,122
sample_2181,127,239,105,361,428,104,210,164,106,86,127,239,213,266,122
sample_2182,125,239,105,372,424,104,215,168,103,78,125,242,213,262,124
sample_2183,119,236,105,370,426,104,210,172,109,82,125,242,209,268,122
sample_2184,127,236,109,372,428,107,215,168,100,82,127,239,205,264,124
sample_2185,119,233,105,361,424,104,210,172,106,80,125,236,213,264,122
sample_2186,127,242,105,370,422,107,215,168,100,80,129,239,209,264,124
sample_2187,125,236,105,370,422,104,215,172,106,82,123,236,213,266,124
sample_2188,129,242,105,370,428,107,210,164,109,82,127,245,209,272,122
sample_2189,125,239,105,372,422,101,215,172,97,80,123,236,209,262,124
sample_2190,129,239,105,372,422,101,215,172,100,78,127,245,205,264,124
sample_2191,129,242,113,372,424,104,215,168,106,82,127,233,205,261,124
sample_2192,129,233,105,366,426,101,215,168,109,84,121,236,205,268,124
sample_2193,123,242,105,368,424,104,215,164,97,80,127,239,209,264,124
sample_2194,129,233,105,361,424,104,215,172,106,86,125,239,201,268,124
sample_2195,123,233,105,372,426,107,215,168,100,78,125,239,209,264,124
sample_2196,129,245,105,364,428,101,210,164,109,82,125,245,209,272,124
sample_2197,129,239,113,372,426,98,215,176,97,82,125,239,213,261,124
sample_2198,129,245,109,372,428,101,210,172,97,80,125,239,205,261,124
sample_2199,125,239,109,372,426,101,215,168,103,80,127,239,209,264,124
sample_2200,125,245,101,364,428,110,210,159,103,82,129,245,213,272,122
sample_2201,123,242,105,368,426,104,215,172,97,86,123,239,209,266,124
sample_2202,119,236,105,364,424,101,215,172,106,82,123,236,205,266,124
sample_2203,125,245,105,372,428,104,210,172,106,82,127,236,209,272,124
sample_2204,121,239,109,368,422,101,210,168,97,78,125,239,205,261,124
sample_2205,127,239,105,372,424,104,215,172,103,78,129,239,205,261,124
sample_2206,129,239,109,370,424,104,210,164,109,82,129,242,209,272,122
sample_2207,129,242,105,368,428,107,210,164,109,80,125,236,209,272,122
sample_2208,125,239,105,372,422,104,215,164,103,82,127,236,209,261,124
sample_2209,121,236,105,366,422,107,210,172,109,84,125,236,209,264,124
sample_2210,129,233,113,370,424,104,215,164,103,82,129,239,209,262,122
sample_2211,119,239,113,364,426,107,210,164,109,86,123,239,205,266,124
sample_2212,125,239,109,370,422,107,215,168,97,78,127,239,205,262,124
sample_2213,127,245,105,372,428,104,210,159,112,82,125,245,209,264,122
sample_2214,125,239,105,368,422,101,215,168,97,82,129,236,205,262,124
sample_2215,119,236,105,364,428,101,210,168,109,86,125,233,205,266,124
sample_2216,119,236,109,364,422,107,215,172,106,84,119,239,205,262,122
sample_2217,127,239,113,372,422,104,215,168,106,78,127,239,213,264,124
sample_2218,121,236,109,361,426,101,215,176,106,84,123,239,205,270,124
sample_2219,125,245,109,372,426,104,215,168,103,78,127,239,205,262,124
sample_2220,121,236,113,362,424,104,210,168,106,82,123,236,213,262,124
sample_2221,123,236,105,364,428,107,215,172,109,86,125,239,205,266,124
sample_2222,129,239,109,361,428,104,210,172,106,86,119,236,209,266,124
sample_2223,127,236,109,368,428,104,215,164,97,80,129,245,213,270,122
sample_2224,127,236,105,372,428,101,215,168,106,80,127,233,213,261,124
sample_2225,129,239,105,370,422,107,210,168,97,82,127,245,209,261,124
sample_2226,121,233,113,362,426,104,210,172,106,86,125,233,201,264,122
sample_2227,119,239,109,364,426,107,210,159,100,86,121,239,209,266,124
sample_2228,127,236,113,364,422,101,215,164,106,86,121,233,201,262,124
sample_2229,123,239,109,368,426,101,215,172,100,82,127,233,209,262,124
sample_2230,125,245,105,370,428,98,215,168,103,82,123,239,209,261,122
sample_2231,125,236,113,370,426,101,215,164,100,80,129,245,209,261,122
sample_2232,127,242,101,372,426,101,210,164,112,82,125,245,213,272,122
sample_2233,119,233,109,361,428,107,210,172,103,84,125,239,205,270,122
sample_2234,121,242,101,368,426,107,210,168,97,86,129,239,205,262,124
sample_2235,129,242,101,364,426,98,215,164,97,82,129,242,209,270,124
sample_2236,119,242,105,361,426,107,210,172,106,84,125,233,205,268,124
sample_2237,127,242,101,372,426,107,215,164,109,82,129,233,213,266,124
sample_2238,119,242,109,362,428,98,215,164,109,86,125,236,209,266,122
sample_2239,125,245,109,372,428,101,215,168,106,80,123,236,209,261,122
sample_2240,121,236,109,361,422,110,210,172,97,82,125,233,205,264,122
sample_2241,121,239,105,364,426,104,215,159,112,86,119,236,213,262,124
sample_2242,127,233,109,372,424,104,210,168,103,78,123,236,205,262,124
sample_2243,119,239,105,366,428,104,215,172,106,86,121,239,205,264,122
sample_2244,123,239,113,370,428,107,215,159,106,86,123,239,209,266,124
sample_2245,125,239,113,370,424,107,215,172,97,78,123,239,209,261,124
sample_2246,127,239,105,370,426,107,215,168,106,80,127,239,213,264,124
sample_2247,127,236,113,368,422,104,215,168,100,78,125,233,205,261,124
sample_2248,125,239,101,366,428,104,210,164,109,82,127,236,209,264,122
sample_2249,119,242,105,364,422,98,210,172,112,84,125,239,213,262,124
sample_2250,125,245,101,364,428,110,210,172,106,82,127,242,213,272,124
